trip_id,stop_id,stop_sequence
3293,  3033,  56
3293,  2492,  57
3293,  1864,  58
3293,  3499,  59
3293,  1153,  60
3313,  2780,  0
3313,  2602,  1
3313,  1350,  2
3313,  1313,  3
3313,  749,  4
3313,  235,  5
3313,  1620,  6
3313,  3435,  7
3313,  1032,  8
3313,  2444,  9
3313,  3155,  10
3313,  974,  11
3313,  2621,  12
3313,  230,  13
3313,  1602,  14
3313,  2880,  15
3313,  2034,  16
3313,  2830,  17
3313,  2982,  18
3313,  2061,  19
3313,  162,  20
3313,  2364,  21
3313,  2653,  22
3313,  356,  23
3313,  1082,  24
3313,  3423,  25
3313,  3297,  26
3313,  1363,  27
3313,  298,  28
3313,  1230,  29
3313,  3456,  31
3313,  1930,  32
3313,  1090,  33
3313,  3096,  34
3313,  1857,  35
3313,  939,  37
3313,  1842,  38
3313,  2459,  39
3343,  1052,  0
3343,  3238,  1
3343,  2408,  2
3343,  730,  4
3343,  3265,  5
3343,  1967,  6
3343,  3260,  8
3343,  814,  9
3343,  3065,  10
3343,  294,  11
3343,  2070,  12
3343,  1712,  13
3343,  2015,  14
3343,  2750,  15
3343,  551,  16
3343,  2378,  17
3343,  1197,  18
3343,  2588,  19
3343,  3301,  20
3343,  3388,  21
3343,  2851,  22
3343,  1862,  23
3343,  764,  24
3343,  619,  25
3343,  1973,  26
3343,  3248,  27
3343,  902,  28
3343,  1051,  29
3343,  3267,  30
3343,  1179,  31
3343,  2497,  32
3343,  404,  33
3343,  2373,  34
3343,  2309,  35
3343,  719,  36
3343,  1978,  37
3343,  3506,  38
3343,  1646,  39
3343,  328,  40
3343,  2084,  41
3373,  1389,  0
3373,  2805,  1
3373,  3493,  2
3373,  2480,  3
3373,  3443,  4
3373,  2699,  6
3373,  2975,  7
3373,  2483,  9
3373,  277,  10
3373,  1926,  11
3373,  167,  12
3373,  3119,  13
3373,  1125,  14
3373,  1792,  15
3374,  2513,  0
3374,  3100,  1
3374,  2104,  2
3374,  794,  3
3374,  3350,  4
3374,  530,  5
3374,  2736,  6
3374,  2197,  7
3374,  2414,  8
3374,  2997,  9
3374,  1668,  10
3374,  1597,  11
3374,  170,  12
3374,  2818,  13
3374,  2780,  14
3374,  2602,  15
3374,  1350,  16
3374,  1313,  17
3374,  749,  18
3374,  235,  19
3374,  1620,  20
3374,  3435,  21
3374,  1032,  22
3374,  2444,  23
3374,  2670,  24
3374,  3052,  25
3374,  1120,  26
3374,  1877,  27
3374,  3460,  28
3374,  1835,  29
3374,  598,  30
3374,  3487,  31
3374,  2532,  32
3374,  1385,  33
3374,  2580,  34
3374,  842,  35
3374,  3598,  36
3374,  1497,  37
3374,  1825,  38
3374,  2345,  39
3374,  862,  40
3374,  2923,  41
3374,  549,  42
3374,  3317,  43
3374,  1121,  44
3374,  2019,  45
3374,  3430,  46
3374,  1287,  47
3374,  2711,  48
3374,  48,  49
3374,  1007,  50
3374,  2412,  51
3374,  208,  52
3374,  1617,  53
3374,  3009,  54
3374,  373,  55
3374,  1785,  56
3374,  2740,  57
3374,  546,  58
3374,  1941,  59
3374,  745,  60
3374,  2140,  61
3374,  3554,  62
3374,  912,  63
3374,  214,  64
3374,  1501,  65
3374,  3016,  66
3374,  262,  67
3374,  3453,  68
3374,  592,  69
3374,  293,  70
3374,  15,  71
3374,  2894,  72
3374,  139,  73
3374,  2235,  74
3374,  1733,  75
3374,  2431,  76
3374,  1028,  77
3374,  1294,  78
3374,  3342,  79
3374,  2282,  80
3374,  788,  81
3390,  2010,  0
3390,  2587,  1
3390,  2120,  2
3390,  427,  3
3390,  2757,  4
3390,  3188,  5
3390,  2558,  6
3390,  3491,  7
3390,  1411,  8
3390,  2233,  9
3390,  3538,  10
3390,  2191,  11
3390,  2715,  12
3390,  514,  13
3390,  1915,  14
3390,  3331,  15
3390,  3338,  16
3390,  1033,  17
3390,  2311,  18
3390,  3150,  19
3390,  1506,  20
3390,  385,  21
3390,  2396,  22
3390,  3229,  24
3390,  218,  25
3390,  673,  26
3390,  1931,  27
3390,  1810,  28
3390,  2886,  29
3390,  3040,  30
3390,  518,  31
3390,  1349,  32
3390,  2887,  33
3390,  2832,  34
3390,  653,  35
3390,  1980,  36
3390,  2068,  37
3390,  3469,  38
3390,  2206,  39
3407,  2206,  0
3407,  33,  1
3407,  2159,  2
3407,  1391,  3
3407,  3233,  4
3407,  2920,  5
3407,  491,  6
3407,  1998,  7
3407,  3310,  8
3407,  1240,  9
3407,  2537,  10
3407,  3595,  11
3407,  1550,  12
3407,  757,  13
3407,  2735,  14
3407,  3215,  15
3407,  1115,  16
3407,  186,  17
3407,  1790,  18
3407,  2916,  19
3407,  1305,  20
3407,  746,  21
3407,  2049,  22
3407,  2864,  23
3407,  202,  24
3407,  1589,  25
3407,  2992,  26
3407,  795,  27
3407,  2074,  28
3407,  1241,  29
3407,  3110,  30
3407,  961,  31
3407,  428,  32
3407,  2344,  33
3407,  829,  34
3407,  1595,  35
3407,  2505,  36
3407,  261,  37
3407,  1444,  38
3427,  2351,  0
3427,  1629,  1
3427,  374,  2
3427,  1334,  3
3427,  2350,  4
3427,  1698,  5
3427,  2046,  6
3427,  3574,  7
3427,  716,  8
3427,  1274,  9
3427,  3277,  10
3427,  16,  11
3427,  2315,  12
3427,  1246,  13
3427,  3547,  14
3427,  2501,  15
3427,  1438,  16
3427,  830,  17
3427,  1193,  18
3427,  3138,  19
3427,  2148,  21
3427,  2367,  22
3427,  824,  23
3427,  2257,  24
3427,  3564,  25
3427,  1211,  26
3427,  1858,  27
3427,  2198,  28
3427,  1172,  29
3427,  1288,  30
3427,  2597,  31
3427,  3412,  32
3427,  1114,  33
3427,  2421,  34
3427,  95,  35
3427,  1372,  36
3427,  2688,  37
3427,  367,  38
3427,  1670,  39
3427,  291,  40
3427,  3076,  41
3427,  996,  42
3427,  617,  43
3427,  2821,  44
3427,  2801,  45
3427,  460,  46
3427,  2190,  47
3427,  3494,  48
3427,  729,  49
3427,  2324,  50
3427,  347,  51
3427,  2706,  52
3427,  2942,  53
3427,  2482,  54
3467,  284,  0
3467,  1461,  1
3467,  2890,  2
3467,  461,  3
3467,  3037,  4
3467,  2984,  5
3467,  804,  6
3467,  2201,  7
3467,  3168,  8
3467,  982,  9
3467,  1380,  10
3467,  2803,  11
3467,  606,  12
3467,  2013,  13
3467,  3118,  14
3467,  851,  15
3467,  2561,  16
3467,  364,  17
3467,  1325,  18
3467,  2263,  19
3467,  77,  20
3467,  1494,  21
3467,  3476,  22
3467,  2905,  23
3467,  257,  24
3467,  651,  25
3467,  2645,  26
3467,  5,  27
3467,  608,  28
3467,  2005,  29
3467,  3191,  30
3467,  3086,  31
3467,  1008,  32
3467,  2646,  33
3467,  1377,  34
3467,  3339,  35
3467,  3597,  36
3467,  2737,  37
3467,  629,  38
3467,  1486,  39
3467,  3000,  40
3467,  869,  41
3467,  2152,  42
3467,  119,  43
3467,  474,  44
3467,  1988,  45
3467,  1512,  46
3467,  2238,  47
3467,  2075,  48
3467,  658,  49
3467,  2686,  50
3467,  215,  51
3467,  3485,  52
3467,  852,  53
3507,  1444,  0
3507,  602,  1
3507,  1798,  2
3507,  2247,  3
3507,  1184,  4
3507,  398,  5
3507,  1588,  6
3507,  2991,  7
3507,  85,  8
3507,  2907,  9
3507,  596,  10
3507,  2106,  11
3507,  2963,  12
3507,  959,  13
3507,  2608,  14
3507,  932,  15
3507,  3519,  16
3507,  1468,  17
3507,  2888,  18
3507,  1321,  19
3507,  1398,  20
3507,  3041,  21
3507,  849,  22
3507,  2048,  23
3507,  3462,  24
3507,  870,  25
3507,  2732,  26
3507,  1532,  27
3507,  2842,  28
3507,  295,  29
3507,  1003,  30
3507,  1838,  31
3507,  3497,  32
3507,  2017,  33
3507,  1190,  34
3507,  2490,  35
3507,  172,  36
3507,  1017,  37
3507,  1691,  38
3507,  688,  39
3507,  2210,  40
3507,  3075,  41
3507,  548,  42
3507,  200,  43
3507,  1063,  44
3507,  2544,  45
3507,  632,  46
3507,  3114,  47
3507,  798,  48
3507,  576,  49
3507,  2100,  50
3507,  3391,  51
3507,  1086,  52
3507,  2839,  53
3507,  177,  54
3507,  2833,  55
3535,  3556,  0
3535,  2083,  1
3535,  758,  2
3535,  1642,  3
3535,  917,  4
3535,  3045,  5
3535,  2891,  6
3535,  1979,  7
3535,  2948,  8
3535,  720,  9
3535,  1243,  10
3535,  1975,  11
3535,  3268,  12
3535,  3,  13
3535,  1784,  14
3535,  3071,  15
3535,  2248,  16
3535,  1517,  17
3535,  221,  18
3535,  2548,  19
3535,  888,  20
3535,  2638,  21
3535,  2031,  22
3535,  3296,  23
3535,  1962,  24
3535,  3479,  25
3535,  1175,  26
3535,  3171,  28
3535,  2157,  29
3535,  891,  30
3535,  92,  31
3535,  3179,  32
3535,  1738,  33
3535,  3128,  34
3535,  700,  35
3535,  1465,  36
3535,  2340,  37
3535,  2683,  38
3535,  3256,  39
3535,  2430,  40
3535,  7,  41
3535,  880,  42
3535,  2158,  43
3535,  3224,  44
3535,  920,  45
3535,  276,  46
3535,  1203,  47
3535,  3512,  48
3535,  1995,  49
3535,  2658,  50
3535,  958,  51
3535,  211,  52
3535,  3143,  53
3563,  2351,  0
3563,  2844,  1
3563,  1612,  2
3563,  1897,  3
3563,  2658,  4
3563,  958,  5
3563,  211,  6
3563,  3143,  7
3563,  2010,  8
3621,  1444,  0
3621,  1061,  1
3621,  602,  2
3621,  1798,  3
3621,  2247,  4
3621,  1184,  5
3621,  3140,  7
3621,  760,  8
3621,  1629,  9
3621,  374,  10
3621,  1334,  11
3621,  1861,  12
3621,  852,  13
3679,  2719,  0
3679,  618,  1
3679,  1476,  2
3679,  2058,  3
3679,  2659,  4
3679,  894,  5
3679,  1830,  6
3679,  3368,  7
3679,  544,  8
3679,  559,  9
3679,  3288,  10
3679,  1955,  11
3679,  2238,  12
3679,  2075,  13
3679,  658,  14
3679,  2686,  15
3679,  215,  16
3679,  1861,  17
3679,  3485,  18
3679,  2993,  19
3679,  2844,  20
3679,  1612,  21
3679,  1897,  22
3679,  2658,  23
3679,  958,  24
3679,  211,  25
3679,  3143,  26
3687,  1444,  0
3687,  602,  1
3687,  1798,  2
3687,  2247,  3
3687,  2998,  5
3687,  3140,  6
3687,  760,  7
3687,  1629,  8
3687,  374,  9
3687,  2350,  11
3687,  1698,  12
3687,  2046,  13
3687,  3574,  14
3687,  716,  15
3687,  1274,  16
3687,  1107,  17
3687,  1741,  18
3687,  3186,  19
3687,  27,  20
3687,  1428,  21
3687,  2850,  22
3687,  638,  23
3687,  3008,  24
3687,  816,  25
3687,  1396,  26
3706,  1181,  0
3706,  2481,  1
3706,  403,  2
3706,  1701,  3
3706,  1823,  4
3706,  3228,  5
3706,  1040,  6
3706,  2603,  7
3706,  226,  8
3706,  1994,  9
3706,  3393,  10
3706,  3068,  11
3706,  1207,  12
3706,  3178,  13
3706,  387,  14
3706,  407,  15
3706,  910,  16
3706,  2320,  17
3706,  118,  18
3706,  2618,  19
3706,  1325,  20
3706,  2263,  21
3706,  817,  22
3706,  1521,  23
3706,  1908,  24
3706,  3199,  25
3706,  2285,  26
3706,  3105,  28
3706,  608,  29
3706,  2005,  30
3706,  3191,  31
3706,  3086,  32
3706,  1008,  33
3706,  2646,  34
3706,  1377,  35
3706,  3597,  36
3706,  2932,  37
3706,  275,  38
3706,  1694,  39
3706,  3098,  40
3706,  451,  41
3706,  1860,  42
3706,  1375,  43
3706,  2829,  44
3706,  696,  45
3706,  2117,  46
3706,  1686,  47
3706,  160,  48
3706,  1330,  49
3706,  1824,  50
3706,  2883,  51
3706,  458,  52
3706,  1861,  53
3706,  3485,  54
3706,  852,  55
3750,  2351,  0
3750,  1629,  1
3750,  374,  2
3750,  1334,  3
3750,  2494,  4
3750,  280,  5
3750,  1039,  6
3750,  2451,  7
3750,  268,  8
3750,  1234,  9
3750,  2971,  10
3750,  2651,  11
3750,  441,  12
3750,  1379,  13
3750,  2348,  14
3750,  147,  15
3750,  1570,  16
3750,  2934,  17
3750,  725,  18
3750,  1693,  19
3750,  2148,  21
3750,  824,  22
3750,  2257,  23
3750,  454,  24
3750,  1211,  25
3750,  1858,  26
3750,  2925,  27
3750,  318,  28
3750,  625,  29
3750,  2043,  30
3750,  3449,  31
3750,  2688,  32
3750,  367,  33
3750,  1672,  34
3750,  1271,  35
3750,  2692,  36
3750,  2622,  37
3750,  3178,  38
3750,  249,  39
3750,  990,  40
3750,  1779,  41
3750,  2393,  42
3750,  53,  43
3750,  192,  44
3750,  1658,  45
3750,  2620,  46
3750,  418,  47
3750,  1369,  48
3750,  916,  49
3750,  2777,  50
3750,  586,  51
3750,  3264,  52
3794,  183,  0
3794,  1365,  1
3794,  466,  2
3794,  2217,  3
3794,  2327,  6
3794,  1519,  7
3794,  1604,  8
3794,  1552,  9
3794,  1200,  10
3794,  2663,  11
3794,  2836,  13
3794,  2946,  14
3794,  858,  15
3794,  2138,  16
3794,  2770,  17
3794,  455,  18
3794,  1975,  19
3794,  3268,  20
3794,  1826,  21
3794,  3257,  22
3794,  3363,  23
3794,  1056,  24
3794,  839,  25
3794,  3418,  26
3794,  1511,  27
3794,  2645,  28
3794,  5,  29
3794,  608,  30
3794,  2005,  31
3794,  3191,  32
3794,  3086,  33
3794,  1008,  34
3794,  2646,  35
3794,  1377,  36
3794,  3597,  37
3794,  2323,  38
3794,  315,  39
3794,  1614,  40
3794,  401,  41
3794,  2686,  42
3794,  215,  43
3794,  1861,  44
3794,  3485,  45
3794,  852,  46
3857,  2351,  0
3857,  1629,  1
3857,  374,  2
3857,  1334,  3
3857,  2350,  4
3857,  1698,  5
3857,  3030,  6
3857,  630,  7
3857,  713,  8
3857,  2379,  9
3857,  124,  10
3857,  2148,  11
3857,  2367,  12
3857,  2257,  13
3857,  454,  14
3857,  1211,  15
3857,  1858,  16
3857,  2198,  17
3857,  1172,  18
3857,  1288,  19
3857,  375,  21
3857,  2428,  22
3857,  2284,  23
3857,  1492,  24
3857,  197,  25
3857,  3012,  26
3857,  200,  27
3857,  3404,  28
3857,  2921,  29
3857,  2589,  30
3857,  267,  31
3857,  1791,  32
3857,  3089,  33
3857,  1394,  34
3857,  2917,  35
3857,  611,  36
3857,  1096,  37
3857,  1253,  38
3857,  3402,  39
3857,  511,  40
3857,  174,  41
3857,  1351,  42
3857,  179,  43
3857,  1471,  44
3857,  3536,  46
3857,  1239,  47
3857,  2059,  48
3857,  17,  49
3857,  1340,  50
3857,  3532,  51
3920,  1361,  0
3920,  1642,  1
3920,  917,  2
3920,  3045,  3
3920,  1979,  4
3920,  2948,  5
3920,  3387,  6
3920,  1183,  7
3920,  2343,  8
3920,  1277,  9
3920,  3268,  10
3920,  1826,  11
3920,  3257,  12
3920,  3363,  13
3920,  1056,  14
3920,  839,  15
3920,  3418,  16
3920,  1341,  17
3920,  2645,  18
3920,  5,  19
3920,  608,  20
3920,  2005,  21
3920,  3191,  22
3920,  3086,  23
3920,  1008,  24
3920,  2646,  25
3920,  1377,  26
3920,  3339,  27
3920,  3597,  28
3920,  2737,  29
3920,  629,  30
3920,  1486,  31
3920,  3000,  32
3920,  869,  33
3920,  2152,  34
3920,  474,  36
3920,  1988,  37
3920,  1512,  38
3920,  1107,  39
3920,  1741,  40
3920,  3186,  41
3920,  27,  42
3920,  1428,  43
3920,  2850,  44
3920,  638,  45
3920,  3008,  46
3920,  816,  47
3920,  1396,  48
3936,  2719,  0
3936,  618,  1
3936,  1476,  2
3936,  2058,  3
3936,  2659,  4
3936,  894,  5
3936,  1830,  6
3936,  3368,  7
3936,  544,  8
3936,  3508,  9
3936,  559,  10
3936,  3288,  11
3936,  3277,  13
3936,  16,  14
3936,  2315,  15
3936,  1246,  16
3936,  3547,  17
3936,  2501,  18
3936,  1438,  19
3936,  830,  20
3936,  1193,  21
3936,  3138,  22
3936,  124,  23
3936,  2148,  24
3936,  2367,  25
3936,  824,  26
3936,  2257,  27
3936,  454,  28
3936,  1211,  29
3936,  1858,  30
3936,  2198,  31
3936,  1172,  32
3936,  1288,  33
3936,  375,  35
3936,  2428,  36
3936,  2284,  37
3936,  197,  38
3936,  3012,  39
3936,  200,  40
3936,  2276,  41
3936,  131,  42
3936,  845,  43
3936,  1898,  44
3936,  3114,  45
3936,  798,  46
3936,  2100,  47
3936,  3391,  48
3936,  1086,  49
3936,  231,  50
3952,  134,  0
3952,  1650,  1
3952,  2946,  2
3952,  858,  3
3952,  116,  4
3952,  1282,  5
3952,  411,  6
3952,  422,  7
3952,  1710,  8
3952,  1361,  9
3952,  1642,  10
3952,  917,  11
3952,  3045,  12
3952,  1979,  13
3952,  2948,  14
3952,  3387,  15
3952,  1183,  16
3952,  2343,  17
3952,  1277,  18
3952,  3268,  19
3952,  1826,  20
3952,  3257,  21
3952,  3363,  22
3952,  1056,  23
3952,  839,  24
3952,  3418,  25
3952,  2645,  26
3952,  5,  27
3952,  608,  28
3952,  2005,  29
3952,  3191,  30
3952,  3086,  31
3952,  1008,  32
3952,  2646,  33
3952,  1377,  34
3952,  3339,  35
3952,  3597,  36
3952,  2737,  37
3952,  629,  38
3952,  1486,  39
3952,  3000,  40
3952,  869,  41
3952,  2152,  42
3952,  119,  43
3952,  474,  44
3952,  1988,  45
3952,  1512,  46
3952,  1107,  47
3952,  1741,  48
3952,  3186,  49
3952,  1157,  50
3952,  1428,  51
3952,  2850,  52
3952,  638,  53
3952,  3008,  54
3952,  816,  55
3952,  1396,  56
3968,  2719,  0
3968,  618,  1
3968,  1476,  2
3968,  2058,  3
3968,  2659,  4
3968,  894,  5
3968,  1830,  6
3968,  3368,  7
3968,  544,  8
3968,  3508,  9
3968,  559,  10
3968,  3288,  11
3968,  3277,  13
3968,  16,  14
3968,  2315,  15
3968,  1246,  16
3968,  3547,  17
3968,  2501,  18
3968,  1438,  19
3968,  830,  20
3968,  1193,  21
3968,  3138,  22
3968,  124,  23
3968,  2148,  24
3968,  2367,  25
3968,  2257,  26
3968,  454,  27
3968,  1211,  28
3968,  1858,  29
3968,  2198,  30
3968,  1172,  31
3968,  1288,  32
3968,  375,  34
3968,  2428,  35
3968,  2284,  36
3968,  197,  37
3968,  3012,  38
3968,  200,  39
3968,  3300,  40
3968,  131,  41
3968,  845,  42
3968,  1898,  43
3968,  3114,  44
3968,  798,  45
3968,  2100,  46
3968,  3391,  47
3968,  1086,  48
3968,  231,  49
3968,  3266,  50
3968,  524,  51
3968,  2707,  52
3968,  669,  53
3968,  3089,  54
3968,  1394,  55
3968,  2917,  56
3968,  611,  57
3984,  3121,  0
3984,  196,  1
3984,  1649,  2
3984,  2424,  3
3984,  1180,  4
3984,  1202,  5
3984,  1538,  6
3984,  3556,  7
3984,  2083,  8
3984,  758,  9
3984,  1642,  10
3984,  917,  11
3984,  3045,  12
3984,  1979,  13
3984,  2948,  14
3984,  720,  15
3984,  1243,  16
3984,  1975,  17
3984,  3268,  18
3984,  1826,  19
3984,  3257,  20
3984,  3363,  21
3984,  780,  22
3984,  1292,  23
3984,  2820,  24
3984,  2420,  25
3984,  67,  26
3984,  1517,  27
3984,  221,  28
3984,  2548,  29
3984,  3021,  30
3984,  2031,  31
3984,  3296,  32
3984,  1962,  33
3984,  3479,  34
3984,  1175,  35
3984,  634,  36
3984,  3171,  37
3984,  2157,  38
3984,  891,  39
3984,  92,  40
3984,  3179,  41
3984,  1738,  42
3984,  3128,  43
3984,  700,  44
3984,  1465,  45
3984,  2340,  46
3984,  2683,  47
3984,  3256,  48
3984,  657,  49
3984,  3213,  50
3984,  825,  51
3984,  1514,  52
3984,  973,  54
3984,  2441,  55
3984,  1700,  56
4065,  3143,  0
4065,  602,  1
4065,  1798,  2
4065,  2247,  3
4065,  1184,  4
4065,  3209,  5
4065,  2339,  6
4065,  2183,  7
4065,  1006,  8
4065,  1855,  9
4065,  406,  10
4065,  397,  12
4065,  3275,  13
4065,  2251,  14
4065,  220,  15
4065,  2819,  16
4065,  3134,  17
4065,  2118,  18
4065,  3424,  19
4065,  1964,  20
4065,  932,  21
4065,  3519,  22
4065,  2254,  23
4065,  2888,  24
4065,  1321,  25
4065,  1398,  26
4065,  3041,  27
4065,  849,  28
4065,  2048,  29
4065,  3462,  30
4065,  870,  31
4065,  2732,  32
4065,  1532,  33
4065,  2842,  34
4065,  295,  35
4065,  1003,  36
4065,  3497,  37
4065,  2017,  38
4065,  1190,  39
4065,  2490,  40
4065,  172,  41
4065,  1017,  42
4065,  3104,  43
4065,  323,  44
4065,  1358,  45
4065,  601,  46
4065,  3019,  47
4065,  1492,  48
4065,  197,  49
4065,  3012,  50
4065,  200,  51
4065,  1063,  52
4065,  2544,  53
4065,  632,  54
4065,  3114,  55
4065,  798,  56
4065,  2100,  57
4065,  3391,  58
4065,  1086,  59
4065,  2839,  60
4065,  177,  61
4065,  2833,  62
4065,  2179,  63
4065,  494,  64
4065,  3002,  65
4065,  242,  66
4065,  1724,  67
4065,  2860,  68
4092,  3121,  0
4092,  196,  1
4092,  1649,  2
4092,  2424,  3
4092,  1180,  4
4092,  1202,  5
4092,  1538,  6
4092,  3556,  7
4092,  2083,  8
4092,  758,  9
4092,  1642,  10
4092,  917,  11
4092,  3045,  12
4092,  1979,  13
4092,  2948,  14
4092,  720,  15
4092,  1243,  16
4092,  1975,  17
4092,  3268,  18
4092,  1826,  19
4092,  3257,  20
4092,  3363,  21
4092,  780,  22
4092,  1292,  23
4092,  2820,  24
4092,  2420,  25
4092,  67,  26
4092,  1517,  27
4092,  221,  28
4092,  2548,  29
4092,  3021,  30
4092,  2031,  31
4092,  3296,  32
4092,  1962,  33
4092,  3479,  34
4092,  1175,  35
4092,  634,  36
4092,  3171,  37
4092,  2157,  38
4092,  891,  39
4092,  92,  40
4092,  3179,  41
4092,  1738,  42
4092,  3128,  43
4092,  700,  44
4092,  1465,  45
4092,  2340,  46
4092,  2683,  47
4092,  3256,  48
4092,  657,  49
4092,  3213,  50
4092,  825,  51
4092,  1514,  52
4092,  973,  54
4092,  2441,  55
4092,  1700,  56
4092,  873,  58
4092,  2160,  59
4092,  2791,  60
4092,  1502,  61
4092,  46,  62
4092,  2658,  63
4092,  958,  64
4092,  211,  65
4092,  602,  66
4092,  3143,  67
4119,  519,  0
4119,  397,  1
4119,  3275,  2
4119,  2251,  3
4119,  220,  4
4119,  2819,  5
4119,  3134,  6
4119,  2118,  7
4119,  3424,  8
4119,  1964,  9
4119,  932,  10
4119,  3519,  11
4119,  2254,  12
4119,  2888,  13
4119,  1321,  14
4119,  1398,  15
4119,  3041,  16
4119,  849,  17
4119,  2048,  18
4119,  3462,  19
4119,  870,  20
4119,  2732,  21
4119,  1532,  22
4119,  2842,  23
4119,  295,  24
4119,  1003,  25
4119,  3497,  26
4119,  2017,  27
4119,  1190,  28
4119,  2490,  29
4119,  172,  30
4119,  1017,  31
4119,  3104,  32
4119,  323,  33
4119,  1358,  34
4119,  601,  35
4119,  3019,  36
4119,  1492,  37
4119,  197,  38
4119,  3012,  39
4119,  200,  40
4119,  1063,  41
4119,  2544,  42
4119,  632,  43
4119,  3114,  44
4119,  798,  45
4119,  2100,  46
4119,  3391,  47
4119,  1086,  48
4119,  2839,  49
4119,  177,  50
4119,  2833,  51
4119,  2179,  52
4119,  494,  53
4119,  3002,  54
4119,  242,  55
4119,  1724,  56
4119,  2860,  57
4200,  2351,  0
4200,  1629,  1
4200,  374,  2
4200,  1334,  3
4200,  2494,  4
4200,  280,  5
4200,  2683,  6
4200,  3256,  7
4200,  657,  8
4200,  3213,  9
4200,  825,  10
4200,  1514,  11
4200,  973,  13
4200,  2441,  14
4200,  1250,  15
4200,  826,  16
4200,  2040,  17
4200,  975,  18
4200,  1679,  19
4200,  735,  20
4200,  2887,  21
4200,  2832,  22
4200,  653,  23
4200,  1980,  24
4200,  1993,  25
4328,  1993,  0
4328,  800,  1
4328,  1391,  2
4328,  2920,  3
4328,  482,  4
4328,  159,  5
4328,  3120,  6
4328,  1687,  7
4328,  808,  8
4328,  1813,  9
4328,  3275,  10
4328,  2251,  11
4328,  220,  12
4328,  2819,  13
4328,  3134,  14
4328,  2118,  15
4328,  3424,  16
4328,  1964,  17
4328,  932,  18
4328,  3519,  19
4328,  2883,  20
4328,  458,  21
4328,  3485,  22
4328,  852,  23
4456,  659,  0
4456,  2699,  2
4456,  2975,  3
4456,  2483,  5
4456,  277,  6
4456,  1926,  7
4456,  3453,  8
4456,  592,  9
4456,  3596,  10
4456,  2357,  11
4456,  145,  12
4456,  2530,  13
4456,  320,  14
4456,  1045,  15
4456,  2360,  16
4456,  2334,  17
4456,  40,  18
4456,  1331,  19
4456,  2631,  20
4456,  321,  21
4456,  1590,  22
4456,  1529,  23
4456,  1236,  24
4456,  2988,  25
4456,  790,  26
4456,  1750,  27
4456,  515,  28
4456,  1916,  29
4456,  1340,  31
4456,  3532,  32
4482,  183,  0
4482,  1365,  1
4482,  3420,  2
4482,  772,  3
4482,  2170,  4
4482,  3583,  5
4482,  952,  6
4482,  2539,  7
4482,  3357,  8
4482,  1634,  9
4482,  336,  10
4482,  3094,  11
4482,  1346,  12
4482,  56,  13
4482,  2376,  14
4482,  3307,  15
4482,  1131,  16
4482,  1526,  17
4482,  234,  18
4482,  2583,  19
4482,  1276,  20
4482,  2274,  21
4482,  293,  22
4482,  15,  23
4482,  2894,  24
4482,  139,  25
4482,  2235,  26
4482,  1733,  27
4482,  2431,  28
4482,  2965,  29
4482,  369,  30
4508,  1884,  0
4508,  2130,  1
4508,  2951,  2
4508,  3548,  3
4508,  1983,  4
4508,  1140,  5
4508,  2859,  6
4508,  1166,  7
4508,  613,  8
4508,  997,  9
4508,  1360,  10
4508,  2582,  11
4508,  1615,  12
4508,  2171,  13
4508,  1789,  14
4508,  3577,  15
4508,  396,  16
4508,  2519,  17
4508,  693,  18
4508,  3578,  19
4508,  2836,  21
4508,  2946,  22
4508,  858,  23
4508,  2138,  24
4508,  2770,  25
4508,  1975,  26
4508,  3268,  27
4508,  3,  28
4508,  1784,  29
4508,  3071,  30
4508,  2248,  31
4508,  339,  32
4508,  1732,  33
4508,  3192,  34
4508,  2722,  35
4508,  477,  36
4560,  1566,  0
4560,  349,  1
4560,  558,  2
4560,  1953,  3
4560,  3080,  4
4560,  882,  5
4560,  2210,  6
4560,  3075,  7
4560,  548,  8
4560,  200,  9
4560,  1063,  10
4560,  2921,  11
4560,  2589,  12
4560,  267,  13
4560,  1791,  14
4560,  3089,  15
4560,  1394,  16
4560,  2917,  17
4560,  611,  18
4560,  3346,  19
4560,  2679,  20
4560,  3455,  21
4560,  1109,  22
4560,  260,  23
4560,  2674,  24
4560,  1212,  25
4560,  240,  26
4560,  660,  27
4560,  1731,  28
4560,  3111,  29
4560,  3295,  30
4560,  1510,  31
4560,  2837,  32
4560,  2225,  33
4560,  2781,  34
4560,  1555,  35
4560,  2143,  36
4560,  2977,  37
4612,  454,  0
4612,  1211,  1
4612,  2198,  3
4612,  1172,  4
4612,  1288,  5
4612,  375,  7
4612,  2428,  8
4612,  2284,  9
4612,  197,  10
4612,  1492,  11
4612,  3012,  12
4612,  200,  13
4612,  1063,  14
4612,  2921,  15
4612,  2589,  16
4612,  267,  17
4612,  1791,  18
4612,  3089,  19
4612,  1394,  20
4612,  2917,  21
4612,  611,  22
4612,  2123,  23
4612,  2679,  24
4612,  3455,  25
4612,  1109,  26
4612,  260,  27
4612,  2910,  28
4612,  1212,  29
4612,  240,  30
4612,  2387,  31
4612,  185,  32
4612,  1363,  33
4612,  2785,  34
4612,  1357,  35
4612,  2929,  36
4612,  2487,  37
4612,  1925,  38
4612,  3344,  39
4612,  1778,  40
4612,  470,  41
4612,  1864,  42
4612,  3499,  43
4612,  1153,  44
4694,  1884,  0
4694,  3180,  1
4694,  1342,  2
